experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,59,2,1433,1826,14634.44,0.655
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,59,2,1412,1825,2479.0,0.435
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,59,2,1456,1824,2211.09,0.484
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,58,2,348,1819,32444.57,0.627
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,57,2,322,1805,3308.83,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,57,2,309,1806,3641.05,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,56,2,1617,1741,2462.89,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,56,2,1628,1721,3958.28,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,56,2,1634,1705,2689.0,0.395
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,56,2,1597,1696,27415.32,0.587
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,56,2,1637,1695,2572.0,0.366
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,53,2,81,1679,2919.0,0.415
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1034,1639,4410.04,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1017,1632,22631.59,0.629
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,54,2,172,1631,13980.35,0.634
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1060,1627,6661.15,0.589
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1036,1627,3691.0,0.417
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1048,1626,4016.96,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,53,2,63,1623,2704.0,0.404
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1028,1622,5681.0,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1053,1620,2345.0,0.382
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1026,1612,3528.83,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,52,2,1071,1589,8197.4,0.559
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,49,2,1426,1581,3471.38,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,49,2,1420,1566,24778.24,0.639
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,49,2,1408,1554,4962.89,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,49,2,1420,1537,42418.5,0.562
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,48,2,1450,1524,4005.23,0.523
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1554,1506,3769.62,0.489
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,45,2,778,1499,23609.72,0.627
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,46,2,622,1499,2931.45,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,46,2,602,1496,5365.12,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,46,2,584,1494,3176.31,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1522,1493,3180.04,0.483
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,45,2,783,1488,3407.0,0.43
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,44,2,1199,1487,19213.62,0.634
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,46,2,592,1485,1640.0,0.412
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1530,1478,29954.92,0.637
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,621,1479,1949.0,0.43
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,641,1477,2356.0,0.421
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,617,1473,2363.0,0.437
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1534,1469,31871.56,0.649
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,652,1469,2569.0,0.388
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,603,1467,2381.09,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,45,2,798,1465,3600.33,0.493
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,41,2,438,1463,17493.5,0.718
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,40,2,811,1457,2989.0,0.382
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1522,1455,3337.27,0.484
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,44,2,1225,1454,2354.0,0.465
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,666,1449,3430.21,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,660,1446,4933.0,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,646,1446,38699.51,0.683
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1549,1442,3265.54,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,40,2,776,1441,17603.75,0.65
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,44,2,1198,1436,21439.1,0.606
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,41,2,424,1436,3527.0,0.472
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,41,2,439,1434,2033.0,0.411
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,43,2,623,1433,39235.76,0.727
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1560,1429,5997.14,0.547
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,41,2,415,1428,15197.96,0.633
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,42,2,1568,1422,6023.89,0.529
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,40,2,812,1419,1311.0,0.397
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,39,2,1928,1383,2824.6,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,38,2,227,1378,4678.35,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,39,2,1914,1365,3442.49,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,38,2,246,1366,2734.0,0.446
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,38,2,223,1365,18622.8,0.517
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,38,2,230,1361,23866.07,0.681
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,39,2,1922,1355,16785.62,0.554
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1949,1335,2185.0,0.477
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,38,2,220,1334,2753.4,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,39,2,1903,1331,14182.13,0.672
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1917,1318,2901.0,0.453
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1928,1302,3266.11,0.503
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1946,1301,30188.02,0.72
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1896,1294,1758.0,0.446
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,37,2,1927,1272,14532.56,0.631
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1585,1269,3115.0,0.464
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1602,1262,2520.23,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,36,2,492,1263,16461.19,0.477
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,36,2,488,1258,13317.0,0.371
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,36,2,470,1257,23593.46,0.664
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1581,1254,1695.0,0.378
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1582,1228,5664.97,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1598,1228,28182.68,0.669
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1572,1218,4672.0,0.46
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,35,2,1569,1206,25897.47,0.646
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1299,1206,2687.95,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1324,1201,24171.46,0.742
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1345,1199,3524.43,0.504
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1309,1189,2244.0,0.369
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1356,1185,3766.31,0.507
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,720,1179,22733.84,0.614
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,706,1177,15696.32,0.609
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1322,1172,3264.82,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1297,1156,2071.0,0.452
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1306,1154,2390.0,0.415
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,34,2,1339,1153,36649.84,0.8
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,690,1152,2341.05,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,709,1150,2263.0,0.406
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,717,1142,3990.78,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,33,2,722,1141,2816.59,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,32,2,649,1119,3085.58,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,32,2,614,1118,1795.61,0.475
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,32,2,641,1091,4230.0,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,32,2,627,1088,22260.94,0.674
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,32,2,611,1078,3069.92,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,31,2,1570,1008,26072.86,0.714
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,31,2,1529,1002,5492.74,0.517
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,31,2,1537,992,3986.8,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,31,2,1547,975,3318.29,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,30,2,340,965,2798.77,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,30,2,365,959,8432.5,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,30,2,363,934,4097.17,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,29,2,1509,933,16817.52,0.606
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,29,2,1485,902,2550.0,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,28,2,153,869,11544.06,0.622
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,28,2,186,851,4154.74,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1226,850,1775.0,0.452
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1220,834,1845.0,0.411
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,28,2,180,832,28985.64,0.729
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1235,821,3377.0,0.491
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1278,819,19875.69,0.576
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1250,817,26154.38,0.607
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,28,2,147,815,1581.66,0.469
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,26,2,1972,808,15208.86,0.71
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,27,2,1268,801,2893.0,0.448
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,26,2,2006,797,4414.19,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,25,2,498,764,11958.2,0.571
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,25,2,486,755,3733.46,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,24,2,567,748,2560.86,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,24,2,564,737,3641.93,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,25,2,494,729,2437.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,24,2,577,727,15524.34,0.607
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,25,2,475,726,2014.01,0.475
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,24,2,566,720,13535.97,0.503
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,24,2,571,718,17854.16,0.544
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,23,2,1256,710,5050.6,0.503
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,23,2,1299,708,2561.42,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,23,2,1247,704,4930.07,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1091,700,6631.8,0.491
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,23,2,1245,695,15083.32,0.614
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1104,685,35592.13,0.648
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1084,681,53713.31,0.696
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,20,2,2040,658,2452.0,0.451
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1084,655,4137.0,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,20,2,2008,654,1927.0,0.429
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1092,644,3700.59,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,20,2,2029,642,1679.0,0.416
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,22,2,1089,640,4198.96,0.47
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,20,2,2005,634,14397.79,0.628
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,20,2,2034,603,3001.88,0.581
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,712,552,3574.32,0.475
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,723,538,2727.98,0.478
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,759,537,2560.0,0.394
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1836,527,2484.0,0.459
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,697,525,32739.75,0.757
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,17,2,312,522,18861.55,0.755
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,16,2,566,513,22557.41,0.684
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1811,512,2915.98,0.503
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,705,510,3542.3,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1832,509,2305.0,0.442
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,736,508,8537.98,0.595
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,17,2,309,506,17681.25,0.651
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1345,505,31097.51,0.65
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1822,504,1763.0,0.462
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,17,2,281,501,2380.98,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,13,2,951,500,2314.23,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,16,2,519,500,21650.46,0.646
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,17,2,270,498,2985.29,0.514
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,13,2,941,497,1327.0,0.41
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,18,2,728,496,4426.96,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1293,493,10529.9,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1863,492,1500.0,0.451
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1289,491,8349.0,0.377
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,17,2,295,491,2361.3,0.483
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,12,2,1068,489,3149.0,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1325,482,3160.63,0.563
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,16,2,515,481,3500.15,0.505
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,12,2,1052,482,29046.2,0.557
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1811,475,18402.0,0.37
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,15,2,1807,475,31270.08,0.774
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1302,474,2979.75,0.474
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,12,2,1082,473,2072.0,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,13,2,951,471,24107.04,0.594
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,13,2,939,471,20320.44,0.653
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,16,2,525,468,2450.0,0.44
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,12,2,1026,467,2537.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,16,2,538,467,2022.99,0.484
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1319,465,3500.98,0.543
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_003_MIP,14,2,1327,464,2325.02,0.49
